iter,normE,condJ,timestamp
0,6.750390869610684,54865978598907.88,107979.396854597
1,4.157982344047503,nan,107983.016274132
2,0.3024623185555325,nan,107987.106939087
3,0.198863128633777,nan,107990.719806015
4,0.08312034015936484,nan,107995.236974223
5,0.007627194620444877,nan,107998.929117446
6,0.002309109932487981,nan,108002.69300428
